Ind1,HapIndex1,Ind2,HapIndex2,Scaffold,IBDStart,IBDEnd,Lod,IBDlen,pw_dist
CB382,2,CB416,2,1,1.691,7.6,7.14,5.909,1094.5797487457003
CB382,1,CB416,2,4,98.039,100.125,4.25,2.086,1094.5797487457003
CB382,2,CB416,2,5,11.423,197.565,3.59,186.142,1094.5797487457003
CB382,2,CB416,2,6,10.844,66.459,3.28,55.615,1094.5797487457003
CB382,2,CB416,2,7,6.653,8.061,3.2,1.408,1094.5797487457003
CB382,2,CB416,2,7,11.136,12.274,5.53,1.138,1094.5797487457003
CB382,2,CB416,2,7,41.458,44.728,4.02,3.27,1094.5797487457003
CB382,1,CB417,2,1,7.787,7.837,3.11,0.05,1032.6083474853724
CB382,2,CB417,1,2,1.297,1.561,4.16,0.264,1032.6083474853724
CB382,1,CB417,2,3,117.63,151.761,4.02,34.131,1032.6083474853724
CB382,2,CB417,1,5,173.791,194.821,3.41,21.03,1032.6083474853724
CB382,1,CB417,2,6,48.67,69.909,11.65,21.239,1032.6083474853724
CB382,1,CB418,1,1,16.968,17.32,3.44,0.352,911.4661492912614
CB382,1,CB418,1,2,31.752,32.359,3.25,0.607,911.4661492912614
CB382,1,CB418,1,3,96.509,97.756,3.82,1.247,911.4661492912614
CB382,1,CB418,1,4,1.451,2.85,6.74,1.399,911.4661492912614
CB382,2,CB418,2,5,144.345,147.843,3.08,3.498,911.4661492912614
CB382,2,CB475,1,1,20.086,20.363,9.31,0.277,7275.882180352252
CB382,1,CB475,2,5,87.051,154.465,5.11,67.414,7275.882180352252
CB382,2,CB475,2,5,173.192,174.531,6.83,1.339,7275.882180352252
CB382,1,CB475,2,7,1.568,2.637,3.33,1.069,7275.882180352252
CB382,2,CB477,2,1,7.769,7.819,3.8,0.05,7197.43573806553
CB382,2,CB477,2,2,98.182,105.931,5.68,7.749,7197.43573806553
CB382,1,CB477,2,3,112.321,114.652,3.93,2.331,7197.43573806553
CB382,2,CB477,2,4,28.101,30.798,3.52,2.697,7197.43573806553
CB382,2,CB477,2,5,86.277,86.791,6.18,0.514,7197.43573806553
CB382,1,CB477,1,6,1.631,2.221,3.27,0.59,7197.43573806553
CB382,2,CB477,2,7,22.08,22.476,3.38,0.396,7197.43573806553
CB382,1,CB478,2,1,7.737,7.787,4.19,0.05,7027.8877184934845
CB382,2,CB478,2,3,139.404,143.063,3.96,3.659,7027.8877184934845
CB382,2,CB478,2,5,12.787,13.511,4.76,0.724,7027.8877184934845
CB382,2,CB478,2,7,24.6,24.941,4.47,0.341,7027.8877184934845
CB382,1,CB479,2,1,7.651,21.776,7.25,14.125,6379.443921840697
CB382,1,CB479,1,1,36.515,38.461,3.45,1.946,6379.443921840697
CB382,1,CB479,1,2,86.001,93.006,3.56,7.005,6379.443921840697
CB382,1,CB479,1,3,12.555,12.769,3.56,0.214,6379.443921840697
CB382,1,CB479,1,3,117.43,136.566,3.68,19.136,6379.443921840697
CB382,1,CB479,1,4,80.35,82.528,15.02,2.178,6379.443921840697
CB382,2,CB479,2,5,28.94,133.909,3.53,104.969,6379.443921840697
CB382,2,CB479,2,6,37.302,57.307,7.24,20.005,6379.443921840697
CB382,1,CB479,2,7,24.263,44.728,4.41,20.465,6379.443921840697
CB382,1,CB480,1,1,22.985,44.956,3.79,21.971,6425.657799703215
CB382,1,CB480,1,5,8.84,9.163,5.93,0.323,6425.657799703215
CB383,2,CB385,2,1,7.702,7.752,3.42,0.05,750.0368338697447
CB383,2,CB385,2,2,90.973,100.285,3.29,9.312,750.0368338697447
CB383,2,CB385,2,4,35.869,37.729,3.42,1.86,750.0368338697447
CB383,1,CB388,1,2,25.086,80.232,3.31,55.146,1500.0271015176077
CB383,1,CB388,1,3,73.311,73.86,3.6,0.549,1500.0271015176077
CB383,2,CB388,1,4,2.6,4.018,3.77,1.418,1500.0271015176077
CB383,1,CB391,2,2,78.846,79.912,3.26,1.066,2344.405658823983
CB383,1,CB391,2,6,59.642,61.247,3.82,1.605,2344.405658823983
CB383,2,CB391,2,7,29.494,31.92,5.52,2.426,2344.405658823983
CB383,2,CB392,2,7,12.369,12.986,3.02,0.617,2537.7820155568625
CB383,1,CB394,2,6,35.918,36.27,5.86,0.352,2674.8236364346362
CB383,2,CB399,2,3,56.06,57.422,4.95,1.362,2614.6016413357383
CB383,2,CB399,2,5,177.834,178.44,3.48,0.606,2614.6016413357383
CB383,2,CB399,2,6,17.532,17.689,3.04,0.157,2614.6016413357383
CB383,1,CB399,1,7,17.381,23.879,3.16,6.498,2614.6016413357383
CB383,1,CB401,1,1,45.466,45.655,3.1,0.189,2528.6229593921767
CB383,2,CB401,1,3,56.259,58.366,3.5,2.107,2528.6229593921767
CB383,1,CB405,2,1,7.704,7.754,5.55,0.05,2398.7162046556814
CB383,1,CB405,1,2,54.108,108.429,3.05,54.321,2398.7162046556814
CB383,1,CB405,2,7,48.916,49.007,3.74,0.091,2398.7162046556814
CB383,1,CB406,2,1,2.818,4.27,11.67,1.452,2329.7700804496485
CB383,1,CB406,2,1,7.702,7.752,5.59,0.05,2329.7700804496485
CB383,2,CB406,1,5,67.455,67.93,3.94,0.475,2329.7700804496485
CB383,1,CB406,2,5,205.965,208.292,3.02,2.327,2329.7700804496485
CB383,2,CB407,1,1,20.873,21.067,3.01,0.194,2187.734066315693
CB383,2,CB407,2,2,5.446,6.608,3.59,1.162,2187.734066315693
CB383,2,CB407,1,5,205.965,208.292,3.02,2.327,2187.734066315693
CB383,2,CB407,1,7,14.891,14.971,3.23,0.08,2187.734066315693
CB383,2,CB408,1,5,92.069,99.395,4.0,7.326,2151.1539659202936
CB383,1,CB410,2,7,23.984,24.622,3.12,0.638,1619.3477939695063
CB383,1,CB412,1,1,8.363,8.999,4.34,0.636,1348.0881010804947
CB383,2,CB412,2,4,2.6,3.994,3.77,1.394,1348.0881010804947
CB383,1,CB412,1,4,49.972,50.922,5.45,0.95,1348.0881010804947
CB383,1,CB412,1,6,16.898,17.485,6.59,0.587,1348.0881010804947
CB383,1,CB414,2,2,48.41,48.485,6.53,0.075,1094.2507162536594
CB383,1,CB414,2,7,31.388,31.92,3.49,0.532,1094.2507162536594
CB383,2,CB416,1,1,7.792,7.845,6.12,0.053,981.233358349686
CB383,2,CB416,1,1,26.033,43.413,3.34,17.38,981.233358349686
CB383,2,CB416,2,3,25.654,26.494,3.93,0.84,981.233358349686
CB383,1,CB416,2,3,85.922,87.93,3.41,2.008,981.233358349686
CB383,2,CB416,2,5,68.032,69.044,5.33,1.012,981.233358349686
CB383,2,CB417,2,5,18.598,18.648,4.17,0.05,919.803710517036
CB383,2,CB417,1,5,60.795,196.743,3.09,135.948,919.803710517036
CB383,2,CB417,1,7,37.71,38.578,4.85,0.868,919.803710517036
CB383,1,CB417,1,7,48.534,56.222,4.69,7.688,919.803710517036
CB383,2,CB418,1,1,6.354,7.78,3.89,1.426,801.454819548053
CB383,2,CB418,1,2,4.338,4.847,3.5,0.509,801.454819548053
CB383,1,CB418,1,2,22.251,121.518,5.08,99.267,801.454819548053
CB383,2,CB418,1,3,25.389,25.822,3.02,0.433,801.454819548053
CB383,1,CB418,1,3,135.573,137.059,3.53,1.486,801.454819548053
CB383,1,CB418,1,3,179.908,180.017,4.49,0.109,801.454819548053
CB383,2,CB418,1,4,16.747,18.279,8.36,1.532,801.454819548053
CB383,2,CB418,1,4,49.673,50.198,3.34,0.525,801.454819548053
CB383,2,CB418,1,5,71.524,72.236,13.28,0.712,801.454819548053
CB383,2,CB418,1,5,85.798,89.018,5.22,3.22,801.454819548053
CB383,2,CB418,2,5,96.593,104.133,3.28,7.54,801.454819548053
CB383,2,CB418,1,5,139.832,142.508,6.09,2.676,801.454819548053
CB383,1,CB418,1,5,180.025,180.592,3.12,0.567,801.454819548053
CB383,2,CB418,2,6,6.545,6.73,4.2,0.185,801.454819548053
CB383,2,CB418,1,6,22.973,82.615,12.05,59.642,801.454819548053
CB383,2,CB418,2,7,9.884,10.788,4.36,0.904,801.454819548053
CB383,2,CB418,1,7,94.195,96.073,8.18,1.878,801.454819548053
CB383,1,CB475,1,5,11.608,12.186,4.38,0.578,7383.41188727192
CB383,2,CB475,1,6,17.526,17.714,3.15,0.188,7383.41188727192
CB383,2,CB475,1,6,71.188,72.181,3.07,0.993,7383.41188727192
CB383,2,CB475,1,7,81.22,82.038,7.61,0.818,7383.41188727192
CB383,1,CB477,2,7,24.937,25.062,3.58,0.125,7297.175484391495
CB383,2,CB478,2,1,24.474,24.784,3.12,0.31,7124.011344700698
CB383,1,CB478,2,2,55.977,56.264,4.59,0.287,7124.011344700698
CB383,1,CB480,2,2,42.288,99.791,3.24,57.503,6473.590062670922
CB383,2,CB480,1,7,7.151,8.427,3.55,1.276,6473.590062670922
CB385,2,CB388,2,1,7.787,7.956,3.12,0.169,750.1788231952783
CB385,1,CB388,2,1,16.965,25.542,4.28,8.577,750.1788231952783
CB385,2,CB388,2,3,119.579,123.868,3.07,4.289,750.1788231952783
CB385,2,CB388,2,6,6.182,6.782,3.67,0.6,750.1788231952783
CB385,2,CB391,2,2,6.443,7.502,3.39,1.059,1623.3602609798402
CB385,2,CB391,1,2,50.355,50.91,3.0,0.555,1623.3602609798402
CB385,2,CB391,1,3,11.806,13.071,11.57,1.265,1623.3602609798402
CB385,2,CB391,2,6,31.884,65.081,7.56,33.197,1623.3602609798402
CB385,2,CB391,2,7,32.094,52.459,6.62,20.365,1623.3602609798402
CB385,1,CB392,2,1,7.757,7.807,5.41,0.05,1819.2023551586217
CB385,1,CB392,2,3,13.819,25.441,7.78,11.622,1819.2023551586217
CB385,1,CB392,2,5,20.01,28.948,3.31,8.938,1819.2023551586217
CB385,1,CB394,1,1,38.472,39.293,3.35,0.821,1987.1509202267823
CB385,1,CB394,2,2,50.75,64.311,3.89,13.561,1987.1509202267823
CB385,2,CB394,2,3,100.083,100.674,4.11,0.591,1987.1509202267823
CB385,2,CB394,2,3,153.555,157.055,7.79,3.5,1987.1509202267823
CB385,1,CB394,1,3,186.07,186.492,3.25,0.422,1987.1509202267823
CB385,2,CB394,2,5,152.727,153.251,3.77,0.524,1987.1509202267823
CB385,1,CB399,1,2,6.443,51.073,4.25,44.63,1944.2702916538633
CB385,1,CB399,1,4,16.061,16.776,6.8,0.715,1944.2702916538633
CB385,1,CB399,1,5,68.07,89.453,3.49,21.383,1944.2702916538633
CB385,1,CB399,1,5,150.478,150.528,3.43,0.05,1944.2702916538633
CB385,1,CB399,1,5,152.743,153.247,3.51,0.504,1944.2702916538633
CB385,1,CB399,1,6,0.041,0.24,3.55,0.199,1944.2702916538633
CB385,1,CB399,1,6,6.072,6.943,4.85,0.871,1944.2702916538633
CB385,1,CB401,1,1,7.876,23.591,3.43,15.715,1855.4739265730796
CB385,1,CB401,1,2,27.144,60.036,4.9,32.892,1855.4739265730796
CB385,1,CB401,1,3,41.504,49.338,3.24,7.834,1855.4739265730796
CB385,1,CB401,1,3,100.083,100.674,4.11,0.591,1855.4739265730796
CB385,1,CB401,1,3,133.262,155.906,4.21,22.644,1855.4739265730796
CB385,1,CB401,2,5,7.848,13.824,5.43,5.976,1855.4739265730796
CB385,1,CB401,1,5,68.07,176.29,3.49,108.22,1855.4739265730796
CB385,1,CB401,1,7,66.053,67.2,3.79,1.147,1855.4739265730796
CB385,1,CB405,2,1,7.815,7.865,3.4,0.05,1726.5536990177654
CB385,2,CB405,2,2,27.738,32.566,9.1,4.828,1726.5536990177654
CB385,2,CB405,1,4,22.661,23.565,4.14,0.904,1726.5536990177654
CB385,2,CB405,2,6,30.12,31.86,5.78,1.74,1726.5536990177654
CB385,2,CB405,2,7,31.946,34.702,7.8,2.756,1726.5536990177654
CB385,2,CB405,1,7,46.796,48.207,6.2,1.411,1726.5536990177654
CB385,2,CB405,2,7,54.574,55.876,7.1,1.302,1726.5536990177654
CB385,2,CB406,1,1,17.551,25.542,3.08,7.991,1648.92295208379
CB385,1,CB406,1,2,68.77,70.827,3.28,2.057,1648.92295208379
CB385,1,CB406,1,3,101.714,101.844,4.34,0.13,1648.92295208379
CB385,2,CB406,2,4,16.374,16.776,4.62,0.402,1648.92295208379
CB385,1,CB406,1,4,19.803,20.899,4.14,1.096,1648.92295208379
CB385,1,CB406,1,5,0.044,0.576,5.18,0.532,1648.92295208379
CB385,1,CB406,1,7,48.849,61.849,7.15,13.0,1648.92295208379
CB385,2,CB407,1,1,17.651,17.917,12.59,0.266,1502.5137472774475
CB385,2,CB407,1,1,22.222,25.542,4.26,3.32,1502.5137472774475
CB385,2,CB407,1,2,48.82,58.553,5.1,9.733,1502.5137472774475
CB385,2,CB407,1,3,100.083,180.102,4.11,80.019,1502.5137472774475
CB385,2,CB407,1,4,8.961,10.076,6.72,1.115,1502.5137472774475
CB385,2,CB407,1,5,70.937,71.25,3.06,0.313,1502.5137472774475
CB385,1,CB407,2,5,87.085,89.453,4.26,2.368,1502.5137472774475
CB385,2,CB407,1,6,2.43,71.913,9.11,69.483,1502.5137472774475
CB385,2,CB407,1,7,31.946,34.292,8.27,2.346,1502.5137472774475
CB385,2,CB408,2,4,22.432,22.833,5.27,0.401,1472.7988186003388
CB385,2,CB410,2,1,9.096,9.382,4.99,0.286,948.609273434645
CB385,2,CB410,2,2,6.443,42.824,3.58,36.381,948.609273434645
CB385,1,CB410,2,3,70.194,71.998,3.27,1.804,948.609273434645
CB385,1,CB410,2,6,30.323,31.86,3.69,1.537,948.609273434645
CB385,2,CB410,1,7,46.512,55.685,5.6,9.173,948.609273434645
CB385,1,CB412,2,1,7.83,7.882,8.43,0.052,736.7991773494404
CB385,2,CB412,1,1,20.46,24.564,3.65,4.104,736.7991773494404
CB385,2,CB412,1,2,57.076,57.646,3.29,0.57,736.7991773494404
CB385,2,CB412,1,4,30.922,32.006,4.25,1.084,736.7991773494404
CB385,2,CB412,1,5,71.25,72.008,3.37,0.758,736.7991773494404
CB385,2,CB412,1,5,150.478,150.528,3.43,0.05,736.7991773494404
CB385,2,CB412,1,5,180.887,182.161,5.44,1.274,736.7991773494404
CB385,2,CB412,1,6,26.071,81.081,3.25,55.01,736.7991773494404
CB385,2,CB412,1,7,63.103,66.968,5.78,3.865,736.7991773494404
CB385,2,CB414,2,1,7.631,7.681,3.91,0.05,536.4876044109545
CB385,2,CB414,2,1,7.907,7.98,3.04,0.073,536.4876044109545
CB385,2,CB414,2,1,9.947,10.947,3.12,1.0,536.4876044109545
CB385,1,CB414,1,1,17.312,17.64,4.05,0.328,536.4876044109545
CB385,2,CB414,2,2,49.395,49.532,4.08,0.137,536.4876044109545
CB385,2,CB414,2,2,57.076,57.638,3.1,0.562,536.4876044109545
CB385,2,CB414,2,3,101.092,118.163,4.21,17.071,536.4876044109545
CB385,2,CB414,1,3,146.391,147.311,4.99,0.92,536.4876044109545
CB385,2,CB414,2,3,149.881,151.993,9.83,2.112,536.4876044109545
CB385,2,CB414,2,4,23.978,32.006,5.38,8.028,536.4876044109545
CB385,2,CB414,2,5,11.657,147.843,3.49,136.186,536.4876044109545
CB385,2,CB414,2,6,0.041,13.087,9.82,13.046,536.4876044109545
CB385,2,CB414,2,6,78.027,78.612,3.0,0.585,536.4876044109545
CB385,1,CB414,2,7,67.781,68.686,3.14,0.905,536.4876044109545
CB385,1,CB416,2,2,6.443,16.504,3.92,10.061,374.2093793762242
CB385,1,CB416,2,3,149.535,150.088,6.01,0.553,374.2093793762242
CB385,1,CB416,2,4,25.246,26.411,4.86,1.165,374.2093793762242
CB385,1,CB416,2,4,93.87,95.272,5.76,1.402,374.2093793762242
CB385,2,CB416,1,5,2.091,67.187,3.81,65.096,374.2093793762242
CB385,1,CB416,2,6,10.844,11.782,3.28,0.938,374.2093793762242
CB385,1,CB416,2,6,32.111,33.467,8.66,1.356,374.2093793762242
CB385,2,CB417,2,1,7.631,7.681,3.91,0.05,343.5046372098603
CB385,2,CB417,2,2,7.288,8.399,3.3,1.111,343.5046372098603
CB385,2,CB417,2,2,57.076,57.646,3.59,0.57,343.5046372098603
CB385,2,CB417,2,3,95.737,97.034,3.46,1.297,343.5046372098603
CB385,2,CB417,2,3,119.579,151.993,3.29,32.414,343.5046372098603
CB385,2,CB417,2,4,10.177,32.468,3.27,22.291,343.5046372098603
CB385,2,CB417,2,5,154.19,155.542,3.08,1.352,343.5046372098603
CB385,2,CB417,2,6,74.068,74.654,3.01,0.586,343.5046372098603
CB385,2,CB417,2,7,28.699,73.908,3.32,45.209,343.5046372098603
CB385,1,CB418,1,3,101.605,101.907,3.61,0.302,339.65449337236316
CB385,1,CB418,2,5,144.345,147.843,3.08,3.498,339.65449337236316
CB385,1,CB418,1,6,56.237,58.352,3.54,2.115,339.65449337236316
CB385,1,CB418,1,7,58.97,61.849,3.98,2.879,339.65449337236316
CB385,1,CB475,2,5,175.24,176.29,4.61,1.05,8074.94766374908
CB385,2,CB477,1,2,31.586,32.62,3.07,1.034,7946.0635773906315
CB385,1,CB477,2,3,59.524,65.497,3.6,5.973,7946.0635773906315
CB385,2,CB477,1,3,101.9,102.336,5.02,0.436,7946.0635773906315
CB385,1,CB477,2,5,87.767,90.938,3.42,3.171,7946.0635773906315
CB385,1,CB477,2,6,17.132,17.52,3.62,0.388,7946.0635773906315
CB385,1,CB478,1,2,4.454,4.772,4.24,0.318,7753.130616728305
CB385,2,CB478,2,3,140.964,144.625,3.14,3.661,7753.130616728305
CB385,2,CB478,2,4,7.002,13.065,3.49,6.063,7753.130616728305
CB385,1,CB478,1,7,9.561,9.698,9.89,0.137,7753.130616728305
CB385,1,CB479,1,1,7.628,7.678,8.49,0.05,6945.677752928018
CB385,2,CB479,2,1,7.941,8.059,7.19,0.118,6945.677752928018
CB385,1,CB479,1,3,153.843,157.097,3.98,3.254,6945.677752928018
CB385,2,CB479,2,4,23.695,35.151,11.3,11.456,6945.677752928018
CB385,1,CB479,1,5,149.246,180.574,14.89,31.328,6945.677752928018
CB385,1,CB479,1,7,96.192,96.534,8.06,0.342,6945.677752928018
CB385,2,CB480,1,1,7.82,7.87,3.68,0.05,6829.3236334010535
CB385,2,CB480,1,2,20.217,43.68,7.34,23.463,6829.3236334010535
CB385,1,CB480,1,2,67.416,68.74,3.11,1.324,6829.3236334010535
CB385,2,CB480,1,2,90.973,100.285,3.59,9.312,6829.3236334010535
CB385,1,CB480,2,6,3.422,20.96,3.45,17.538,6829.3236334010535
CB385,2,CB480,1,6,44.777,45.303,5.29,0.526,6829.3236334010535
CB388,2,CB391,1,2,78.056,79.912,3.3,1.856,935.354472566968
CB388,1,CB391,2,3,18.483,25.541,5.73,7.058,935.354472566968
CB388,2,CB391,1,5,0.454,0.879,3.16,0.425,935.354472566968
CB388,2,CB391,2,7,9.887,11.037,3.02,1.15,935.354472566968
CB388,2,CB392,1,1,36.017,36.844,3.32,0.827,1129.3947860834755
CB388,1,CB392,2,5,85.936,86.421,3.88,0.485,1129.3947860834755
CB388,1,CB392,1,7,46.512,46.94,3.17,0.428,1129.3947860834755
CB388,1,CB394,1,1,7.671,44.708,3.47,37.037,1351.0434760479684
CB388,1,CB394,2,3,65.727,71.805,7.47,6.078,1351.0434760479684
CB388,2,CB394,2,4,81.465,83.078,7.31,1.613,1351.0434760479684
CB388,2,CB394,2,4,112.502,115.363,3.21,2.861,1351.0434760479684
CB388,2,CB394,2,5,183.739,184.237,3.66,0.498,1351.0434760479684
CB388,2,CB394,2,6,25.655,26.182,5.56,0.527,1351.0434760479684
CB388,2,CB394,2,7,41.172,44.928,5.8,3.756,1351.0434760479684
CB388,1,CB399,2,1,7.718,12.392,3.75,4.674,1342.519667774417
CB388,2,CB399,1,2,42.95,43.405,6.11,0.455,1342.519667774417
CB388,1,CB399,1,2,59.445,60.661,3.57,1.216,1342.519667774417
CB388,2,CB399,1,5,26.62,30.377,3.81,3.757,1342.519667774417
CB388,2,CB399,2,6,5.353,6.782,5.46,1.429,1342.519667774417
CB388,1,CB399,1,7,42.376,44.572,3.02,2.196,1342.519667774417
CB388,1,CB401,2,1,7.684,24.606,3.73,16.922,1253.951981999803
CB388,1,CB401,2,2,57.372,57.61,3.33,0.238,1253.951981999803
CB388,1,CB401,2,3,109.159,109.65,3.07,0.491,1253.951981999803
CB388,1,CB401,2,3,186.112,186.446,3.75,0.334,1253.951981999803
CB388,1,CB401,2,5,80.133,85.784,8.96,5.651,1253.951981999803
CB388,1,CB401,2,6,1.32,2.001,3.12,0.681,1253.951981999803
CB388,1,CB401,2,6,33.168,82.555,3.31,49.387,1253.951981999803
CB388,1,CB401,2,7,41.207,44.042,4.04,2.835,1253.951981999803
CB388,1,CB405,2,7,67.08,69.167,4.96,2.087,1136.3730287375022
CB388,1,CB406,2,1,7.836,26.873,5.74,19.037,1047.413782542854
CB388,1,CB406,2,3,44.799,69.581,4.29,24.782,1047.413782542854
CB388,1,CB406,2,3,108.524,109.651,3.56,1.127,1047.413782542854
CB388,1,CB406,2,6,48.52,48.769,4.28,0.249,1047.413782542854
CB388,1,CB406,2,7,6.449,11.171,4.37,4.722,1047.413782542854
CB388,2,CB407,1,1,22.327,26.873,4.64,4.546,905.4877789291588
CB388,1,CB407,2,1,39.978,44.708,3.19,4.73,905.4877789291588
CB388,1,CB407,2,3,63.721,66.267,3.02,2.546,905.4877789291588
CB388,1,CB407,2,4,31.281,80.897,4.71,49.616,905.4877789291588
CB388,1,CB407,2,5,11.637,14.395,8.1,2.758,905.4877789291588
CB388,2,CB407,1,5,27.256,34.822,3.34,7.566,905.4877789291588
CB388,1,CB407,2,6,44.886,52.281,5.07,7.395,905.4877789291588
CB388,2,CB408,2,3,108.395,120.045,3.81,11.65,894.8473516588231
CB388,1,CB408,1,6,10.523,41.197,4.71,30.674,894.8473516588231
CB388,2,CB410,2,2,48.675,48.767,3.25,0.092,526.2869902523835
CB388,1,CB410,1,5,14.416,20.01,5.38,5.594,526.2869902523835
CB388,1,CB410,2,5,28.941,33.641,3.12,4.7,526.2869902523835
CB388,2,CB410,1,6,70.189,71.007,4.93,0.818,526.2869902523835
CB388,1,CB410,1,7,29.781,29.982,5.55,0.201,526.2869902523835
CB388,1,CB412,1,1,21.853,26.873,4.22,5.02,605.9225011253315
CB388,1,CB412,1,2,-0.035,1.09,5.19,1.125,605.9225011253315
CB388,1,CB412,2,2,59.322,108.943,3.52,49.621,605.9225011253315
CB388,1,CB412,1,3,26.945,78.324,3.51,51.379,605.9225011253315
CB388,1,CB412,1,4,0.043,6.97,18.35,6.927,605.9225011253315
CB388,2,CB412,2,4,25.32,27.08,6.92,1.76,605.9225011253315
CB388,1,CB412,1,5,11.637,84.762,3.73,73.125,605.9225011253315
CB388,1,CB412,1,6,2.438,23.205,13.3,20.767,605.9225011253315
CB388,1,CB412,1,6,34.108,39.02,14.46,4.912,605.9225011253315
CB388,1,CB412,1,6,44.886,46.817,15.03,1.931,605.9225011253315
CB388,1,CB412,1,6,60.861,63.592,3.27,2.731,605.9225011253315
CB388,1,CB412,1,6,73.007,74.366,4.18,1.359,605.9225011253315
CB388,2,CB412,2,6,76.559,77.674,4.12,1.115,605.9225011253315
CB388,1,CB412,1,7,3.639,38.514,4.48,34.875,605.9225011253315
CB388,1,CB412,1,7,55.794,57.105,8.35,1.311,605.9225011253315
CB388,1,CB414,2,1,7.907,19.602,3.04,11.695,693.2966462283906
CB388,1,CB414,1,3,7.891,8.137,5.66,0.246,693.2966462283906
CB388,1,CB414,1,3,26.702,106.169,3.73,79.467,693.2966462283906
CB388,2,CB414,2,3,121.045,128.728,5.2,7.683,693.2966462283906
CB388,1,CB414,1,4,24.637,27.08,3.33,2.443,693.2966462283906
CB388,1,CB414,1,5,1.895,81.574,6.4,79.679,693.2966462283906
CB388,1,CB414,1,6,37.947,46.194,5.56,8.247,693.2966462283906
CB388,1,CB414,1,6,73.499,74.637,8.61,1.138,693.2966462283906
CB388,1,CB414,1,6,81.739,82.005,4.32,0.266,693.2966462283906
CB388,2,CB414,1,7,11.046,11.173,4.9,0.127,693.2966462283906
CB388,1,CB414,1,7,48.257,54.172,16.14,5.915,693.2966462283906
CB388,2,CB416,1,2,14.162,79.352,5.28,65.19,653.360144238612
CB388,2,CB416,1,3,90.808,93.149,4.68,2.341,653.360144238612
CB388,2,CB416,2,5,65.176,67.395,8.92,2.219,653.360144238612
CB388,1,CB416,2,6,60.379,63.592,3.18,3.213,653.360144238612
CB388,2,CB416,2,7,34.667,49.235,3.9,14.568,653.360144238612
CB388,1,CB417,2,1,7.805,7.855,3.81,0.05,707.0029697830371
CB388,1,CB417,1,2,59.322,63.192,3.82,3.87,707.0029697830371
CB388,1,CB417,2,3,123.54,128.728,4.63,5.188,707.0029697830371
CB388,1,CB417,1,4,0.164,26.49,8.31,26.326,707.0029697830371
CB388,1,CB417,1,5,2.282,187.368,3.95,185.086,707.0029697830371
CB388,1,CB417,2,6,37.346,52.409,3.91,15.063,707.0029697830371
CB388,1,CB417,1,7,81.956,85.023,5.86,3.067,707.0029697830371
CB388,1,CB418,2,1,7.678,7.728,3.24,0.05,835.2219369491058
CB388,1,CB418,2,1,17.956,18.312,7.75,0.356,835.2219369491058
CB388,1,CB418,2,2,48.22,48.346,4.06,0.126,835.2219369491058
CB388,1,CB418,2,3,98.368,99.295,3.3,0.927,835.2219369491058
CB388,1,CB418,2,4,20.177,20.93,3.45,0.753,835.2219369491058
CB388,1,CB418,2,6,0.232,1.629,6.88,1.397,835.2219369491058
CB388,1,CB475,2,4,104.251,106.158,10.25,1.907,8767.804709412243
CB388,1,CB475,1,5,173.126,179.463,3.97,6.337,8767.804709412243
CB388,1,CB475,2,6,29.411,29.747,10.23,0.336,8767.804709412243
CB388,2,CB475,1,7,14.878,93.964,3.08,79.086,8767.804709412243
CB388,2,CB477,1,3,101.868,101.918,3.22,0.05,8600.669918883437
CB388,1,CB477,1,5,73.67,75.596,10.54,1.926,8600.669918883437
CB388,2,CB478,2,2,112.425,116.196,3.19,3.771,8390.490893269141
CB388,2,CB478,2,4,8.394,9.364,3.09,0.97,8390.490893269141
CB388,2,CB478,1,7,14.507,92.696,3.07,78.189,8390.490893269141
CB388,1,CB479,1,1,39.951,40.095,3.31,0.144,7466.557648958665
CB388,1,CB479,1,3,12.448,12.769,4.59,0.321,7466.557648958665
CB388,1,CB479,2,4,81.465,82.531,3.88,1.066,7466.557648958665
CB388,2,CB479,1,6,37.377,79.623,3.13,42.246,7466.557648958665
CB388,2,CB479,1,7,41.207,44.928,4.13,3.721,7466.557648958665
CB388,2,CB480,1,3,8.428,8.628,5.89,0.2,7226.168792524838
CB388,2,CB480,1,5,21.11,167.365,7.22,146.255,7226.168792524838
CB391,2,CB392,2,2,90.943,96.522,7.9,5.579,196.33453454358087
CB391,2,CB392,2,3,33.974,37.144,5.57,3.17,196.33453454358087
CB391,2,CB392,2,3,181.543,183.622,7.4,2.079,196.33453454358087
CB391,1,CB392,2,5,8.92,11.675,3.32,2.755,196.33453454358087
CB391,2,CB392,2,7,8.625,21.663,5.53,13.038,196.33453454358087
CB391,2,CB394,1,2,36.3,52.889,3.36,16.589,445.9467314151221
CB391,2,CB394,2,3,95.141,96.23,5.45,1.089,445.9467314151221
CB391,2,CB394,2,3,182.672,183.878,3.78,1.206,445.9467314151221
CB391,2,CB394,2,4,50.834,52.166,5.44,1.332,445.9467314151221
CB391,2,CB394,2,5,67.521,186.139,8.09,118.618,445.9467314151221
CB391,2,CB394,2,7,34.95,36.633,5.62,1.683,445.9467314151221
CB391,1,CB399,1,1,22.219,22.269,5.71,0.05,489.7994956997753
CB391,2,CB399,2,2,6.436,7.502,3.41,1.066,489.7994956997753
CB391,2,CB399,2,2,50.355,50.88,3.57,0.525,489.7994956997753
CB391,1,CB399,1,2,63.685,67.37,5.72,3.685,489.7994956997753
CB391,1,CB399,1,3,151.945,184.094,10.6,32.149,489.7994956997753
